disno,historic,classificationkey,disastergroup,disastersubgroup,disastertype,disastersubtype,externalids,eventname,iso,country,subregion,region,location,origin,associatedtypes,ofdabharesponse,appeal,declaration,aidcontribution000us,magnitude,magnitudescale,latitude,longitude,riverbasin,startyear,startmonth,startday,endyear,endmonth,endday,totaldeaths,noinjured,noaffected,nohomeless,totalaffected,reconstructioncosts000us,reconstructioncostsadjusted000us,insureddamage000us,insureddamageadjusted000us,totaldamage000us,totaldamageadjusted000us,cpi,adminunits,entrydate,lastupdate,group1,group2,subgroup1,subgroup2,subgroup3,subgroup4,subgroup5,subgroup6,subgroup7,subgroup8,subgroup9,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,type15,type16,type17,type18,type19,type20,type21,type22,type23,type24,type25,type26,type27,type28,type29,type30,type31,subtype1,subtype2,subtype3,subtype4,subtype5,subtype6,subtype7,subtype8,subtype9,subtype10,subtype11,subtype12,subtype13,subtype14,subtype15,subtype16,subtype17,subtype18,subtype19,subtype20,subtype21,subtype22,subtype23,subtype24,subtype25,subtype26,subtype27,subtype28,subtype29,subtype30,subtype31,subtype32,subtype33,subtype34,subtype35,subtype36,subtype37,subtype38,subtype39,subtype40,subtype41,subtype42,subtype43,subtype44,subtype45,subtype46,subtype47,subtype48,subtype49,subtype50,subtype51,subtype52,subtype53,subtype54,subtype55,subtype56,subtype57,subtype58,subtype59,subtype60,subtype61,subtype62,subtype63,subtype64,subtype65,subtype66,topdeath,topaffected,topdamage,anytop
2004-0103-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Galifo,MDG,Madagascar,Sub-Saharan Africa,Africa,"Antalaha, Andapa, Sambava, Vohemar districts (Sava province), Mampikony, Antsohihy, Bealanana districts (Sofia province), Morondava district (Menabe province), Ambilobe, Ambanja districts (Diana province), Mahajanga I, Mahajanga II districts (Boeny province), Vatomandry district (Atsinanan province), Maroantsetra district (Analanjirofo province), Morombe district (Atsimo Andrefana province)",,Flood|Transport accident,Yes,Yes,No,12266,300,Kph,,,,2004,3,7,2004,3,12,363,879,773000,214260,988139,,,,,250000,403294,61.989586,"[{""adm2_code"":154527,""adm2_name"":""Maroantsetra""},{""adm2_code"":154543,""adm2_name"":""Morombe""},{""adm2_code"":154558,""adm2_name"":""Vatomandry""},{""adm2_code"":154563,""adm2_name"":""Mahajanga I""},{""adm2_code"":154564,""adm2_name"":""Mahajanga II""},{""adm2_code"":154570,""adm2_name"":""Ambanja""},{""adm2_code"":154571,""adm2_name"":""Ambilobe""},{""adm2_code"":154594,""adm2_name"":""Morondava""},{""adm2_code"":154595,""adm2_name"":""Andapa""},{""adm2_code"":154596,""adm2_name"":""Antalaha""},{""adm2_code"":154597,""adm2_name"":""Sambava""},{""adm2_code"":154598,""adm2_name"":""Vohemar""},{""adm2_code"":154600,""adm2_name"":""Antsohihy""},{""adm2_code"":154601,""adm2_name"":""Bealanana""},{""adm2_code"":154603,""adm2_name"":""Mampikony""}]",10/19/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,1
2004-0120-KOR,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,KOR,Republic of Korea,Eastern Asia,Asia,"Chungchongbuk-do, Chungchongnam-do, Kyongsangbuk-do, Kyongsangnam-do, Taejon provinces",,,No,No,Yes,,,Kph,,,,2004,3,5,2004,3,8,0,,,,0,,,,,570000,919509,61.989586,"[{""adm1_code"":2434,""adm1_name"":""Chungchongbuk-do""},{""adm1_code"":2435,""adm1_name"":""Chungchongnam-do""},{""adm1_code"":2440,""adm1_name"":""Kyongsangbuk-do""},{""adm1_code"":2441,""adm1_name"":""Kyongsangnam-do""},{""adm1_code"":2445,""adm1_name"":""Taejon""}]",1/24/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2004-0235-MMR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,MMR,Myanmar,South-eastern Asia,Asia,"Myebon, Sittwe, Ponnagyun, Pauktaw, Mrauk-U, Minbya areas (Sittwe district, Rakhine province), Kyaukpyu, Ann areas (Kyaukpyu district, Rakhine province)",,Flood|Surge,No,Yes,No,264,160,Kph,,,,2004,5,19,2004,5,19,236,,,25000,25000,,,,,688,1110,61.989586,"[{""adm2_code"":41811,""adm2_name"":""Kyaukpyu""},{""adm2_code"":41813,""adm2_name"":""Sittwe""}]",4/12/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,1
2004-0245-USA,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,USA,United States of America,Northern America,Americas,"Morgan, Sangamon, Scott districts (Illinois province), Clark, Floyd, Washington districts (Indiana province), Adair, Appanoose, Benton, Clay, Dallas, Grundy, Humboldt, Jones, Linn, Marshall, Pocahontas, Story, Warren districts (Iowa province), Jackson, Linn, Shawnee, Republic districts (Kansas province), Estill, Fayette, Henderson, Henry, Magoffin, Martin, Powell, Pulaski districts (Kentucky province), Washington district (Maryland province), Sanilac, St. Clair, Tuscola districts (Michigan province), Gentry, Holt, Linn, Livingston, Macon, St. Clair districts (Missouri province), Adams, Cass, Clay, Custer, Franklin, Fillmore, Furnas, Gage, Harlan, Jefferson, Lancaster, Nuckolls, Otoe, Saline, Thayer, Webster, York districts (Nebraska province), Broome, Delaware districts (New York province), Athens, Brown, Fayette, Perry, Ross districts (Ohio province), Caddo, Noble, Osage, Pawnee, Tillman districts (Oklahoma province), Crawford district (Pennsylvania province), Hawkins district (Tennessee province), Nolan, Taylor, Val Verde districts (Texas province), Lancaster, Lee, Loudoun, Scott districts (Virginia province), Berkeley district (West Virginia province), Manitowoc, Dane, Columbia districts (Wisconsin province), North Carolina, South Carolina provinces",,Flood|Hail,No,No,No,,,Kph,,,,2004,5,21,2004,5,27,5,37,6000,408,6445,,,800000,1290539,1100000,1774492,61.989586,"[{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm2_code"":29341,""adm2_name"":""Morgan""},{""adm2_code"":29355,""adm2_name"":""Sangamon""},{""adm2_code"":29357,""adm2_name"":""Scott""},{""adm2_code"":29384,""adm2_name"":""Clark""},{""adm2_code"":29396,""adm2_name"":""Floyd""},{""adm2_code"":29462,""adm2_name"":""Washington""},{""adm2_code"":29467,""adm2_name"":""Adair""},{""adm2_code"":29470,""adm2_name"":""Appanoose""},{""adm2_code"":29472,""adm2_name"":""Benton""},{""adm2_code"":29487,""adm2_name"":""Clay""},{""adm2_code"":29491,""adm2_name"":""Dallas""},{""adm2_code"":29504,""adm2_name"":""Grundy""},{""adm2_code"":29512,""adm2_name"":""Humboldt""},{""adm2_code"":29519,""adm2_name"":""Jones""},{""adm2_code"":29523,""adm2_name"":""Linn""},{""adm2_code"":29530,""adm2_name"":""Marshall""},{""adm2_code"":29542,""adm2_name"":""Pocahontas""},{""adm2_code"":29551,""adm2_name"":""Story""},{""adm2_code"":29557,""adm2_name"":""Warren""},{""adm2_code"":29608,""adm2_name"":""Jackson""},{""adm2_code"":29619,""adm2_name"":""Linn""},{""adm2_code"":29644,""adm2_name"":""Republic""},{""adm2_code"":29654,""adm2_name"":""Shawnee""},{""adm2_code"":29703,""adm2_name"":""Estill""},{""adm2_code"":29704,""adm2_name"":""Fayette""},{""adm2_code"":29721,""adm2_name"":""Henderson""},{""adm2_code"":29722,""adm2_name"":""Henry""},{""adm2_code"":29744,""adm2_name"":""Magoffin""},{""adm2_code"":29747,""adm2_name"":""Martin""},{""adm2_code"":29769,""adm2_name"":""Powell""},{""adm2_code"":29770,""adm2_name"":""Pulaski""},{""adm2_code"":29892,""adm2_name"":""Washington""},{""adm2_code"":29982,""adm2_name"":""Sanilac""},{""adm2_code"":29985,""adm2_name"":""St. Clair""},{""adm2_code"":29987,""adm2_name"":""Tuscola""},{""adm2_code"":30198,""adm2_name"":""Gentry""},{""adm2_code"":30204,""adm2_name"":""Holt""},{""adm2_code"":30218,""adm2_name"":""Linn""},{""adm2_code"":30219,""adm2_name"":""Livingston""},{""adm2_code"":30220,""adm2_name"":""Macon""},{""adm2_code"":30259,""adm2_name"":""St. Clair""},{""adm2_code"":30332,""adm2_name"":""Adams""},{""adm2_code"":30344,""adm2_name"":""Cass""},{""adm2_code"":30349,""adm2_name"":""Clay""},{""adm2_code"":30352,""adm2_name"":""Custer""},{""adm2_code"":30361,""adm2_name"":""Fillmore""},{""adm2_code"":30362,""adm2_name"":""Franklin""},{""adm2_code"":30364,""adm2_name"":""Furnas""},{""adm2_code"":30365,""adm2_name"":""Gage""},{""adm2_code"":30373,""adm2_name"":""Harlan""},{""adm2_code"":30379,""adm2_name"":""Jefferson""},{""adm2_code"":30386,""adm2_name"":""Lancaster""},{""adm2_code"":30396,""adm2_name"":""Nuckolls""},{""adm2_code"":30397,""adm2_name"":""Otoe""},{""adm2_code"":30407,""adm2_name"":""Saline""},{""adm2_code"":30416,""adm2_name"":""Thayer""},{""adm2_code"":30421,""adm2_name"":""Webster""},{""adm2_code"":30423,""adm2_name"":""York""},{""adm2_code"":30508,""adm2_name"":""Broome""},{""adm2_code"":30517,""adm2_name"":""Delaware""},{""adm2_code"":30724,""adm2_name"":""Athens""},{""adm2_code"":30727,""adm2_name"":""Brown""},{""adm2_code"":30743,""adm2_name"":""Fayette""},{""adm2_code"":30783,""adm2_name"":""Perry""},{""adm2_code"":30790,""adm2_name"":""Ross""},{""adm2_code"":30815,""adm2_name"":""Caddo""},{""adm2_code"":30859,""adm2_name"":""Noble""},{""adm2_code"":30864,""adm2_name"":""Osage""},{""adm2_code"":30866,""adm2_name"":""Pawnee""},{""adm2_code"":30878,""adm2_name"":""Tillman""},{""adm2_code"":30940,""adm2_name"":""Crawford""},{""adm2_code"":31141,""adm2_name"":""Hawkins""},{""adm2_code"":31376,""adm2_name"":""Nolan""},{""adm2_code"":31420,""adm2_name"":""Taylor""},{""adm2_code"":31432,""adm2_name"":""Val Verde""},{""adm2_code"":31565,""adm2_name"":""Lancaster""},{""adm2_code"":31566,""adm2_name"":""Lee""},{""adm2_code"":31568,""adm2_name"":""Loudoun""},{""adm2_code"":31609,""adm2_name"":""Scott""},{""adm2_code"":31670,""adm2_name"":""Berkeley""},{""adm2_code"":31734,""adm2_name"":""Columbia""},{""adm2_code"":31736,""adm2_name"":""Dane""},{""adm2_code"":31759,""adm2_name"":""Manitowoc""}]",3/23/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2004-0249-USA,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,USA,United States of America,Northern America,Americas,"Geneva, Jefferson, Lauderdale, Limestone, Madison districts (Alabama province), Cross, Mississippi, Nevada districts (Arkansas province), Crawford, Jefferson, Logan, Perry, Washington districts (Illinois province), Clark, Crawford, Hamilton, Hancock, Hendricks, Jackson, Madison, Marion, Monroe, Morgan, Miami, Owen, Tippecanoe, Vanderburgh, Warrick, Washington districts (Indiana province), Buchanan, Lee, Iowa districts (Iowa province), Cloud, Harper, Marshall, Republic, Sumner districts (Kansas province), Henry, Hopkins, Jefferson, Knox, Muhlenberg, McCracken, Webster districts (Kentucky province), St. Clair district (Michigan province), Tippah district (Mississippi province), Buchanan, Clinton, DeKalb, Daviess, Harrison, Laclede, Platte, St. Louis districts (Missouri province), Holt, Lincoln districts (Nebraska province), Adams district (Ohio province), Blaine, Canadian, Creek, Custer, Kingfisher, Mayes, Oklahoma, Tulsa, Wagoner districts (Oklahoma province), Brown, Edmunds, Clay districts (South Dakota province), Bedford, Bradley, Lincoln, Franklin, Giles, Grundy, Hardin, Moore districts (Tennessee province), Cottle, Houston, Tarrant districts (Texas province), Boone, Braxton, Cabell, Jackson, Kanawha, Lewis, Logan, Mason, Morgan, Mingo, Putnam, Upshur, Wayne, Wood, Wyoming districts (West Virginia province), Louisiana province",,Flood|Hail,No,No,Yes,,,Kph,,,,2004,5,29,2004,6,2,10,,1000,,1000,,,450000,725928,700000,1129222,61.989586,"[{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm2_code"":28721,""adm2_name"":""Geneva""},{""adm2_code"":28727,""adm2_name"":""Jefferson""},{""adm2_code"":28729,""adm2_name"":""Lauderdale""},{""adm2_code"":28732,""adm2_name"":""Limestone""},{""adm2_code"":28735,""adm2_name"":""Madison""},{""adm2_code"":28808,""adm2_name"":""Cross""},{""adm2_code"":28836,""adm2_name"":""Mississippi""},{""adm2_code"":28839,""adm2_name"":""Nevada""},{""adm2_code"":29289,""adm2_name"":""Crawford""},{""adm2_code"":29313,""adm2_name"":""Jefferson""},{""adm2_code"":29326,""adm2_name"":""Logan""},{""adm2_code"":29345,""adm2_name"":""Perry""},{""adm2_code"":29367,""adm2_name"":""Washington""},{""adm2_code"":29384,""adm2_name"":""Clark""},{""adm2_code"":29387,""adm2_name"":""Crawford""},{""adm2_code"":29403,""adm2_name"":""Hamilton""},{""adm2_code"":29404,""adm2_name"":""Hancock""},{""adm2_code"":29406,""adm2_name"":""Hendricks""},{""adm2_code"":29410,""adm2_name"":""Jackson""},{""adm2_code"":29422,""adm2_name"":""Madison""},{""adm2_code"":29423,""adm2_name"":""Marion""},{""adm2_code"":29426,""adm2_name"":""Miami""},{""adm2_code"":29427,""adm2_name"":""Monroe""},{""adm2_code"":29429,""adm2_name"":""Morgan""},{""adm2_code"":29434,""adm2_name"":""Owen""},{""adm2_code"":29453,""adm2_name"":""Tippecanoe""},{""adm2_code"":29456,""adm2_name"":""Vanderburgh""},{""adm2_code"":29461,""adm2_name"":""Warrick""},{""adm2_code"":29462,""adm2_name"":""Washington""},{""adm2_code"":29476,""adm2_name"":""Buchanan""},{""adm2_code"":29514,""adm2_name"":""Iowa""},{""adm2_code"":29522,""adm2_name"":""Lee""},{""adm2_code"":29580,""adm2_name"":""Cloud""},{""adm2_code"":29604,""adm2_name"":""Harper""},{""adm2_code"":29623,""adm2_name"":""Marshall""},{""adm2_code"":29644,""adm2_name"":""Republic""},{""adm2_code"":29661,""adm2_name"":""Sumner""},{""adm2_code"":29722,""adm2_name"":""Henry""},{""adm2_code"":29724,""adm2_name"":""Hopkins""},{""adm2_code"":29726,""adm2_name"":""Jefferson""},{""adm2_code"":29731,""adm2_name"":""Knox""},{""adm2_code"":29749,""adm2_name"":""McCracken""},{""adm2_code"":29759,""adm2_name"":""Muhlenberg""},{""adm2_code"":29787,""adm2_name"":""Webster""},{""adm2_code"":29985,""adm2_name"":""St. Clair""},{""adm2_code"":30148,""adm2_name"":""Tippah""},{""adm2_code"":30171,""adm2_name"":""Buchanan""},{""adm2_code"":30185,""adm2_name"":""Clinton""},{""adm2_code"":30191,""adm2_name"":""Daviess""},{""adm2_code"":30192,""adm2_name"":""DeKalb""},{""adm2_code"":30201,""adm2_name"":""Harrison""},{""adm2_code"":30213,""adm2_name"":""Laclede""},{""adm2_code"":30243,""adm2_name"":""Platte""},{""adm2_code"":30261,""adm2_name"":""St. Louis""},{""adm2_code"":30262,""adm2_name"":""St. Louis""},{""adm2_code"":30376,""adm2_name"":""Holt""},{""adm2_code"":30387,""adm2_name"":""Lincoln""},{""adm2_code"":30720,""adm2_name"":""Adams""},{""adm2_code"":30813,""adm2_name"":""Blaine""},{""adm2_code"":30816,""adm2_name"":""Canadian""},{""adm2_code"":30826,""adm2_name"":""Creek""},{""adm2_code"":30827,""adm2_name"":""Custer""},{""adm2_code"":30844,""adm2_name"":""Kingfisher""},{""adm2_code"":30853,""adm2_name"":""Mayes""},{""adm2_code"":30862,""adm2_name"":""Oklahoma""},{""adm2_code"":30879,""adm2_name"":""Tulsa""},{""adm2_code"":30880,""adm2_name"":""Wagoner""},{""adm2_code"":31044,""adm2_name"":""Brown""},{""adm2_code"":31051,""adm2_name"":""Clay""},{""adm2_code"":31060,""adm2_name"":""Edmunds""},{""adm2_code"":31106,""adm2_name"":""Bedford""},{""adm2_code"":31110,""adm2_name"":""Bradley""},{""adm2_code"":31130,""adm2_name"":""Franklin""},{""adm2_code"":31132,""adm2_name"":""Giles""},{""adm2_code"":31135,""adm2_name"":""Grundy""},{""adm2_code"":31140,""adm2_name"":""Hardin""},{""adm2_code"":31156,""adm2_name"":""Lincoln""},{""adm2_code"":31168,""adm2_name"":""Moore""},{""adm2_code"":31250,""adm2_name"":""Cottle""},{""adm2_code"":31312,""adm2_name"":""Houston""},{""adm2_code"":31419,""adm2_name"":""Tarrant""},{""adm2_code"":31671,""adm2_name"":""Boone""},{""adm2_code"":31672,""adm2_name"":""Braxton""},{""adm2_code"":31674,""adm2_name"":""Cabell""},{""adm2_code"":31686,""adm2_name"":""Jackson""},{""adm2_code"":31688,""adm2_name"":""Kanawha""},{""adm2_code"":31689,""adm2_name"":""Lewis""},{""adm2_code"":31691,""adm2_name"":""Logan""},{""adm2_code"":31694,""adm2_name"":""Mason""},{""adm2_code"":31698,""adm2_name"":""Mingo""},{""adm2_code"":31701,""adm2_name"":""Morgan""},{""adm2_code"":31708,""adm2_name"":""Putnam""},{""adm2_code"":31717,""adm2_name"":""Upshur""},{""adm2_code"":31718,""adm2_name"":""Wayne""},{""adm2_code"":31722,""adm2_name"":""Wood""},{""adm2_code"":31723,""adm2_name"":""Wyoming""}]",3/23/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2004-0301-CHN,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,CHN,China,Eastern Asia,Asia,Handan district (Hebei Sheng province),,Hail,No,No,No,,,Kph,,,,2004,6,20,2004,6,20,0,32,640000,,640032,,,,,12700,20487,61.989586,"[{""adm2_code"":13078,""adm2_name"":""Handan""}]",7/2/2004,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,1
2004-0412-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Rananim (Karen/16W),CHN,China,Eastern Asia,Asia,"Taizhou, Wenzhou, Ningbo, Shaoxing districts (Zheijang Sheng province)",,,No,No,No,,165,Kph,,,,2004,8,6,2004,8,12,188,4000,8590000,468000,9062000,,,,,2190000,3532851,61.989586,"[{""adm2_code"":13320,""adm2_name"":""Ningbo""},{""adm2_code"":13321,""adm2_name"":""Wenzhou""},{""adm2_code"":13324,""adm2_name"":""Shaoxing""},{""adm2_code"":13328,""adm2_name"":""Taizhou""}]",5/5/2006,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2004-0415-CUB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Charley,CUB,Cuba,Latin America and the Caribbean,Americas,"La Habana, Pinar del Rio, Cienfuegos, Ciudad De La Habana, Isla De La Juventud provinces",,,No,No,No,120,220,Kph,,,,2004,8,14,2004,8,14,4,5,202500,41500,244005,,,,,1000000,1613174,61.989586,"[{""adm1_code"":1011,""adm1_name"":""Cienfuegos""},{""adm1_code"":1012,""adm1_name"":""Ciudad De La Habana""},{""adm1_code"":1016,""adm1_name"":""Isla De La Juventud""},{""adm1_code"":1017,""adm1_name"":""La Habana""},{""adm1_code"":1020,""adm1_name"":""Pinar Del Rio""}]",4/12/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2004-0415-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Charley,USA,United States of America,Northern America,Americas,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), South Carolina, North Carolina provinces",,Transport accident,No,No,Yes,,230,Kph,,,,2004,8,13,2004,8,13,10,,30000,,30000,,,7600000,12260124,16000000,25810787,61.989586,"[{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm2_code"":29000,""adm2_name"":""Bay""},{""adm2_code"":29004,""adm2_name"":""Calhoun""},{""adm2_code"":29013,""adm2_name"":""Escambia""},{""adm2_code"":29015,""adm2_name"":""Franklin""},{""adm2_code"":29016,""adm2_name"":""Gadsden""},{""adm2_code"":29019,""adm2_name"":""Gulf""},{""adm2_code"":29026,""adm2_name"":""Holmes""},{""adm2_code"":29028,""adm2_name"":""Jackson""},{""adm2_code"":29029,""adm2_name"":""Jefferson""},{""adm2_code"":29033,""adm2_name"":""Leon""},{""adm2_code"":29035,""adm2_name"":""Liberty""},{""adm2_code"":29036,""adm2_name"":""Madison""},{""adm2_code"":29043,""adm2_name"":""Okaloosa""},{""adm2_code"":29052,""adm2_name"":""Santa Rosa""},{""adm2_code"":29059,""adm2_name"":""Taylor""},{""adm2_code"":29062,""adm2_name"":""Wakulla""},{""adm2_code"":29063,""adm2_name"":""Walton""},{""adm2_code"":29064,""adm2_name"":""Washington""}]",8/27/2004,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2004-0428-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Megi (Lawin/18W),JPN,Japan,Eastern Asia,Asia,"Kagawa, Ehime, Hyoogo, Kooti provinces",,,No,No,No,,126,Kph,,,,2004,8,17,2004,8,20,11,,8502,,8502,,,,,500000,806587,61.989586,"[{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1666,""adm1_name"":""Kagawa""},{""adm1_code"":1669,""adm1_name"":""Kooti""}]",8/24/2004,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2004-0435-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Aere (Marce/20W),PHL,Philippines,South-eastern Asia,Asia,"Benguet, Ifugao districts (Cordillera Administrative region (CAR) province), La Union, Pangasinan districts (Region I (Ilocos region) province), Nueva Vizcaya district (Region II (Cagayan Valley) province), Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Rizal district (Region IV-A (Calabarzon) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,"Agno, Pampanga, Kalaklan, Camiling, Chico, Tarlac, Sinocalan",2004,8,25,2004,8,26,35,,1058849,,1058849,,,,,,0,61.989586,"[{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24224,""adm2_name"":""Tarlac""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",3/27/2005,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,,1
